"site","station","lon","lat","lag","quantile","direction","insitu","OISST","cooccurrence","proportion"
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,6,0.7,"a",11,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,6,0.8,"b",8,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,6,0.8,"x",8,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,6,0.8,"a",8,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,6,0.9,"b",4,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,6,0.9,"x",4,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,6,0.9,"a",4,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,6,1,"b",1,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,6,1,"x",1,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,6,1,"a",1,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0,"b",37,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0,"x",37,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0,"a",37,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.1,"b",33,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.1,"x",33,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.1,"a",33,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.2,"b",29,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.2,"x",29,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.2,"a",29,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.3,"b",26,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.3,"x",26,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.3,"a",26,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.4,"b",22,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.4,"x",22,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.4,"a",22,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.5,"b",19,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.5,"x",19,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.5,"a",19,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.6,"b",15,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.6,"x",15,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.6,"a",15,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.7,"b",11,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.7,"x",11,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.7,"a",11,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.8,"b",8,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.8,"x",8,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.8,"a",8,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.9,"b",4,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.9,"x",4,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,0.9,"a",4,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,1,"b",1,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,1,"x",1,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,8,1,"a",1,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0,"b",37,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0,"x",37,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0,"a",37,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.1,"b",33,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.1,"x",33,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.1,"a",33,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.2,"b",29,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.2,"x",29,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.2,"a",29,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.3,"b",26,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.3,"x",26,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.3,"a",26,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.4,"b",22,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.4,"x",22,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.4,"a",22,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.5,"b",19,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.5,"x",19,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.5,"a",19,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.6,"b",15,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.6,"x",15,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.6,"a",15,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.7,"b",11,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.7,"x",11,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.7,"a",11,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.8,"b",8,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.8,"x",8,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.8,"a",8,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.9,"b",4,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.9,"x",4,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,0.9,"a",4,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,1,"b",1,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,1,"x",1,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,10,1,"a",1,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0,"b",37,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0,"x",37,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0,"a",37,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.1,"b",33,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.1,"x",33,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.1,"a",33,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.2,"b",29,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.2,"x",29,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.2,"a",29,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.3,"b",26,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.3,"x",26,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.3,"a",26,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.4,"b",22,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.4,"x",22,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.4,"a",22,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.5,"b",19,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.5,"x",19,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.5,"a",19,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.6,"b",15,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.6,"x",15,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.6,"a",15,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.7,"b",11,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.7,"x",11,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.7,"a",11,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.8,"b",8,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.8,"x",8,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.8,"a",8,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.9,"b",4,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.9,"x",4,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,0.9,"a",4,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,1,"b",1,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,1,"x",1,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,12,1,"a",1,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0,"b",37,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0,"x",37,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0,"a",37,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.1,"b",33,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.1,"x",33,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.1,"a",33,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.2,"b",29,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.2,"x",29,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.2,"a",29,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.3,"b",26,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.3,"x",26,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.3,"a",26,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.4,"b",22,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.4,"x",22,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.4,"a",22,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.5,"b",19,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.5,"x",19,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.5,"a",19,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.6,"b",15,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.6,"x",15,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.6,"a",15,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.7,"b",11,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.7,"x",11,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.7,"a",11,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.8,"b",8,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.8,"x",8,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.8,"a",8,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.9,"b",4,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.9,"x",4,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,0.9,"a",4,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,1,"b",1,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,1,"x",1,0,0,0
"Humewood","PORT ELIZABETH AWOS",25.65,-33.97,14,1,"a",1,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0,"b",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0,"x",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0,"a",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.1,"b",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.1,"x",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.1,"a",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.2,"b",17,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.2,"x",17,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.2,"a",17,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.3,"b",15,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.3,"x",15,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.3,"a",15,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.4,"b",13,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.4,"x",13,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.4,"a",13,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.5,"b",11,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.5,"x",11,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.5,"a",11,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.6,"b",9,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.6,"x",9,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.6,"a",9,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.7,"b",7,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.7,"x",7,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.7,"a",7,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.8,"b",5,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.8,"x",5,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.8,"a",5,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.9,"b",3,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.9,"x",3,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,0.9,"a",3,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,1,"b",1,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,1,"x",1,0,0,0
"Knysna","KNYSNA",23.07,-34.08,2,1,"a",1,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0,"b",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0,"x",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0,"a",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.1,"b",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.1,"x",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.1,"a",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.2,"b",17,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.2,"x",17,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.2,"a",17,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.3,"b",15,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.3,"x",15,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.3,"a",15,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.4,"b",13,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.4,"x",13,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.4,"a",13,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.5,"b",11,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.5,"x",11,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.5,"a",11,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.6,"b",9,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.6,"x",9,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.6,"a",9,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.7,"b",7,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.7,"x",7,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.7,"a",7,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.8,"b",5,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.8,"x",5,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.8,"a",5,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.9,"b",3,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.9,"x",3,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,0.9,"a",3,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,1,"b",1,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,1,"x",1,0,0,0
"Knysna","KNYSNA",23.07,-34.08,4,1,"a",1,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0,"b",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0,"x",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0,"a",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.1,"b",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.1,"x",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.1,"a",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.2,"b",17,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.2,"x",17,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.2,"a",17,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.3,"b",15,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.3,"x",15,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.3,"a",15,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.4,"b",13,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.4,"x",13,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.4,"a",13,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.5,"b",11,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.5,"x",11,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.5,"a",11,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.6,"b",9,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.6,"x",9,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.6,"a",9,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.7,"b",7,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.7,"x",7,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.7,"a",7,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.8,"b",5,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.8,"x",5,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.8,"a",5,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.9,"b",3,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.9,"x",3,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,0.9,"a",3,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,1,"b",1,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,1,"x",1,0,0,0
"Knysna","KNYSNA",23.07,-34.08,6,1,"a",1,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0,"b",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0,"x",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0,"a",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.1,"b",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.1,"x",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.1,"a",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.2,"b",17,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.2,"x",17,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.2,"a",17,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.3,"b",15,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.3,"x",15,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.3,"a",15,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.4,"b",13,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.4,"x",13,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.4,"a",13,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.5,"b",11,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.5,"x",11,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.5,"a",11,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.6,"b",9,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.6,"x",9,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.6,"a",9,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.7,"b",7,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.7,"x",7,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.7,"a",7,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.8,"b",5,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.8,"x",5,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.8,"a",5,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.9,"b",3,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.9,"x",3,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,0.9,"a",3,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,1,"b",1,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,1,"x",1,0,0,0
"Knysna","KNYSNA",23.07,-34.08,8,1,"a",1,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0,"b",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0,"x",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0,"a",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.1,"b",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.1,"x",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.1,"a",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.2,"b",17,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.2,"x",17,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.2,"a",17,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.3,"b",15,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.3,"x",15,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.3,"a",15,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.4,"b",13,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.4,"x",13,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.4,"a",13,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.5,"b",11,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.5,"x",11,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.5,"a",11,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.6,"b",9,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.6,"x",9,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.6,"a",9,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.7,"b",7,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.7,"x",7,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.7,"a",7,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.8,"b",5,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.8,"x",5,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.8,"a",5,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.9,"b",3,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.9,"x",3,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,0.9,"a",3,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,1,"b",1,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,1,"x",1,0,0,0
"Knysna","KNYSNA",23.07,-34.08,10,1,"a",1,0,0,0
"Knysna","KNYSNA",23.07,-34.08,12,0,"b",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,12,0,"x",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,12,0,"a",22,0,0,0
"Knysna","KNYSNA",23.07,-34.08,12,0.1,"b",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,12,0.1,"x",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,12,0.1,"a",19,0,0,0
"Knysna","KNYSNA",23.07,-34.08,12,0.2,"b",17,0,0,0
"Knysna","KNYSNA",23.07,-34.08,12,0.2,"x",17,0,0,0
